product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
VT430HL1IF3DZNAFAMZ,VTCL Blender Mixer And Grinder Set - Heavy Duty Motor 750watts,https://www.jumia.com.ng/vtcl-blender-mixer-and-grinder-set-heavy-duty-motor-750watts-59430419.html,"₦ 28,500","₦ 30,500",7%,35:08.6
GE779FD19ACV8NAFAMZ,2 Tiers Wooden Dish/ Plate Rack,https://www.jumia.com.ng/generic-2-tiers-wooden-dish-plate-rack-65956067.html,"₦ 8,999","₦ 10,000",10%,35:08.7
GE779CP1DTRPQNAFAMZ,HOUSEHOLD LATEX GLOVES,https://www.jumia.com.ng/generic-household-latex-gloves-62109638.html,"₦ 2,500",,,35:08.8
MR321HL00S7WGNAFAMZ,Pinnacle 7L Stainless Electric Yam Pounding Machine,https://www.jumia.com.ng/pinnacle-7l-stainless-electric-yam-pounding-machine-80661310.html,"₦ 24,750","₦ 61,500",60%,35:09.0
SO013HL0W9D9QNAFAMZ,Berry Pillow Berry Fibre Pillow (Bed Pillow - Set Of 2),https://www.jumia.com.ng/berry-pillow-berry-fibre-pillow-bed-pillow-set-of-2-41848145.html,"₦ 4,350","₦ 7,200",40%,35:16.2
GE779FD08K8N4NAFAMZ,Elegant 3 Column Mobile Steel Wardrobe Closet,https://www.jumia.com.ng/generic-elegant-3-column-mobile-steel-wardrobe-closet-84218341.html,"₦ 18,995","₦ 30,000",37%,35:16.4
GE779LB0M2AS2NAFAMZ,3*3m Window Curtain Icicle String Fairy Light,https://www.jumia.com.ng/generic-33m-window-curtain-icicle-string-fairy-light-43885073.html,"₦ 2,902","₦ 5,690",49%,35:16.6
BI681HL0DL4W2NAFAMZ,Binatone Steam Iron - SI-2290,https://www.jumia.com.ng/binatone-steam-iron-si-2290-22112822.html,"₦ 15,420","₦ 16,230",5%,35:16.8
GE779FD0KU09WNAFAMZ,Dust Proof Shoe Rack - 6 Tier (grey),https://www.jumia.com.ng/generic-dust-proof-shoe-rack-6-tier-grey-65329943.html,"₦ 8,900",,,35:17.0
LO624HA198YMANAFAMZ,Lontor 18-inch Rechargeable Standing Fan - White CF-021RU-C,https://www.jumia.com.ng/lontor-18-inch-rechargeable-standing-fan-white-cf-021ru-c-43800067.html,"₦ 43,499","₦ 47,999",9%,35:17.1
GE779HL11V9RSNAFAMZ,Headless & Handless Female Mannequin,https://www.jumia.com.ng/generic-headless-handless-female-mannequin-29740636.html,"₦ 17,400",,,35:17.2
GE779HA17NHO4NAFAMZ,6Pcs Silicone Baking Spatula Set,https://www.jumia.com.ng/generic-6pcs-silicone-baking-spatula-set-67491337.html,"₦ 3,500","₦ 7,500",53%,35:17.4
GE779HA1K7X4INAFAMZ,USB Rechargeable Electric Fruit Juicer Smoothie Maker,https://www.jumia.com.ng/usb-rechargeable-electric-fruit-juicer-smoothie-maker-generic-mpg1671991.html,"₦ 6,499","₦ 12,000",46%,35:17.6
GE779HA0562CRNAFAMZ,5pcs Non-Stick Spoon Set -,https://www.jumia.com.ng/generic-5pcs-non-stick-spoon-set-76018680.html,"₦ 4,900","₦ 10,000",51%,35:17.7
GE779HA0II3FFNAFAMZ,Wireless Portable Strong Suction Handheld Vacuum Cleaner,https://www.jumia.com.ng/generic-wireless-portable-strong-suction-handheld-vacuum-cleaner-93377013.html,"₦ 18,200","₦ 36,250",50%,35:17.8
GE779FD09RXFENAFAMZ,"Hat & Shoe Rack( For Bag, Cap, Multipurpose Use )",https://www.jumia.com.ng/generic-hat-shoe-rack-for-bag-cap-multipurpose-use-87591461.html,"₦ 12,999",,,35:18.0
SK821HA0F6HYCNAFAMZ,Skyrun 145-Litres Chest Freezer BD-145A Grey,https://www.jumia.com.ng/skyrun-145-litres-chest-freezer-bd-145a-grey-44479452.html,"₦ 120,989","₦ 247,039",51%,35:18.1
GE779HA1UCVBVNAFAMZ,Foldable Mosquito Net 7 By 3.3 Size 190X135CM,https://www.jumia.com.ng/generic-foldable-mosquito-net-7-by-3.3-size-190x135cm-113155411.html,"₦ 10,400","₦ 17,000",39%,35:18.2
GE779LB2Q05GTNAFAMZ,COB LED Flashlight Keychain High Lumens Working Light,https://www.jumia.com.ng/generic-cob-led-flashlight-keychain-high-lumens-working-light-135490646.html,"₦ 3,330","₦ 6,667",50%,35:18.4
GE779HA0ZFFLCNAFAMZ,COLLAPSIBLE MOSQUITO TENT NET (SUITABLE FOR 6X6 BED SIZE),https://www.jumia.com.ng/generic-collapsible-mosquito-tent-net-suitable-for-6x6-bed-size-80660595.html,"₦ 12,000","₦ 15,000",20%,35:18.5
GE779LB0TVDOHNAFAMZ,Lee Buy 【3pcs/set】Magnetic COB LED Switch Wall S Battery Night Light,https://www.jumia.com.ng/lee-buy-3pcssetmagnetic-cob-led-switch-wall-s-battery-night-light-92927105.html,"₦ 2,930","₦ 3,255",10%,35:18.6
GE779IP0WLWP6NAFAMZ,3D PVC Wall Paper Black & White,https://www.jumia.com.ng/generic-3d-pvc-wall-paper-black-white-66896745.html,"₦ 5,749","₦ 6,500",12%,35:18.8
SK821HA23K5KQNAFAMZ,Skyrun 46L Single Door Fridge BCD-50MY-Silver,https://www.jumia.com.ng/skyrun-46l-single-door-fridge-bcd-50my-silver-164511962.html,"₦ 55,990","₦ 109,784",49%,35:18.9
TO973CP08O7JKNAFAMZ,TOP BREEZE Air Freshner Set,https://www.jumia.com.ng/top-breeze-air-freshner-set-84466541.html,"₦ 7,000",,,35:19.0
GE779IP0N33QRNAFAMZ,LCD Display Digital Timer Switch Socket,https://www.jumia.com.ng/generic-lcd-display-digital-timer-switch-socket-78957783.html,"₦ 8,150","₦ 12,246",33%,35:19.2
GE779LB0OMUKXNAFAMZ,Fairy Lights 12m 120 LEDs String Lights USB IP65 Waterproof,https://www.jumia.com.ng/fairy-lights-12m-120-leds-string-lights-usb-ip65-waterproof-generic-mpg1676892.html,"₦ 2,999","₦ 5,880",49%,35:19.3
DU541HL09RSMKNAFAMZ,Qasa 18inch Rechargeable Fan With Remote -5918HR,https://www.jumia.com.ng/qasa-18inch-rechargeable-fan-with-remote-5918hr-65331461.html,"₦ 43,900","₦ 75,000",41%,35:19.4
GE779HA0P5QHBNAFAMZ,Kitchen Scale Food Scale Electronic Digital Scale-LCD Display,https://www.jumia.com.ng/generic-kitchen-scale-food-scale-electronic-digital-scale-lcd-display-99975224.html,"₦ 4,336","₦ 8,502",49%,35:19.6
GE779HA1M8TX9NAFAMZ,Aroma Essential Oil Diffuser Air Humidifier + Fragrance Oils,https://www.jumia.com.ng/generic-aroma-essential-oil-diffuser-air-humidifier-fragrance-oils-75792879.html,"₦ 14,450","₦ 25,000",42%,35:19.7
GE779HL1FLBCQNAFAMZ,"Super Stuck Duvet, Bedsheet With 4 Pillow Cases",https://www.jumia.com.ng/fashion-super-stuck-duvet-bedsheet-with-4-pillow-cases-60945668.html,"₦ 15,000 - ₦ 16,999",,,35:19.8
SC034HL23OPJWNAFAMZ,Scanfrost 4 Burner Standing Gas Cooker With Oven- 5400B,https://www.jumia.com.ng/scanfrost-4-burner-standing-gas-cooker-with-oven-5400b-106042172.html,"₦ 71,000",,,35:19.9
HA992HA1RS8IVNAFAMZ,"Haier Thermocool 10.2KG TLSA10AD Semi Automatic Top Loader, 3 Wash Program Washing Machine",https://www.jumia.com.ng/haier-thermocool-10.2kg-tlsa10ad-semi-automatic-top-loader-3-wash-program-washing-machine-132233170.html,"₦ 140,303",,,35:20.1
SC034HA112FKFNAFAMZ,Scanfrost Top load fully Automatic Washing Machine  - SFWMTLZK,https://www.jumia.com.ng/scanfrost-top-load-fully-automatic-washing-machine-sfwmtlzk-97295226.html,"₦ 158,233",,,35:20.2
EL017HA0E8DQ2NAFAMZ,Feng Cheng 12 Cm Portable Stainless Heating Cup With Lid,https://www.jumia.com.ng/portable-stainless-heating-cup-with-lid-electric-mpg1585148.html,"₦ 3,230",,,35:20.3
SC034HA374VFWNAFAMZ,Scanfrost SFL250 ECO - Chest Freezer,https://www.jumia.com.ng/scanfrost-sfl250-eco-chest-freezer-121238339.html,"₦ 188,298",,,35:20.4
QU278HL0G2FTFNAFAMZ,Quinix Ceramic Candle For Water Purifier,https://www.jumia.com.ng/quinix-ceramic-candle-for-water-purifier-76678962.html,"₦ 4,400","₦ 5,500",20%,35:20.6
GE779FD2HRJV4NAFAMZ,KP L-Settee. (Lagos Delivery Only),https://www.jumia.com.ng/generic-kp-l-settee.-lagos-delivery-only-108217705.html,"₦ 175,000","₦ 203,000",14%,35:20.7
GE779HL0PI21HNAFAMZ,Foldable MOSQUITOES TENT NET 6X6,https://www.jumia.com.ng/generic-foldable-mosquitoes-tent-net-6x6-35823824.html,"₦ 8,800","₦ 9,000",2%,35:20.9
GE779FD36LRB5NAFAMZ,Oxford Fabric Dirty Clothes Storage Basket Laundry 3 Section,https://www.jumia.com.ng/generic-oxford-fabric-dirty-clothes-storage-basket-laundry-3-section-139319429.html,"₦ 9,399","₦ 18,429",49%,35:21.0
GE779SN08BPG9NAFAMZ,Bubble Wraps -300mm X 20mtrs - WHITE,https://www.jumia.com.ng/generic-bubble-wraps-300mm-x-20mtrs-white-92138931.html,"₦ 3,980",,,35:21.1
GE779FD05LHDXNAFAMZ,"Selfie Ring Light Led Camera DSLR Phone Holder Tripod Stand Live Stream/Makeup, Ringlight YouTube Video Photography",https://www.jumia.com.ng/generic-selfie-ring-light-led-camera-dslr-phone-holder-tripod-stand-live-streammakeup-ringlight-youtube-video-photography-98300490.html,"₦ 9,599","₦ 18,999",49%,35:21.3
CE125HA06GCFXNAFAMZ,"Century 12 Inch Rechargeable Table Fan Wit Portable Handle, LED Light And Charge/Full Indicator",https://www.jumia.com.ng/century-12-inch-rechargeable-table-fan-wit-portable-handle-led-light-and-chargefull-indicator-71304801.html,"₦ 22,999",,,35:21.4
HA992HA2UHEUFNAFAMZ,Haier Thermocool 160LTR HRF-160BEX R6 Double Door Refrigerator With Large Freezer Compartment (up to 90L) and 100Hr Frost Retention After Power Outage - Silver,https://www.jumia.com.ng/haier-thermocool-160ltr-hrf-160bex-r6-double-door-refrigerator-with-large-freezer-compartment-up-to-90l-and-100hr-frost-retention-after-power-outage-silver-132233127.html,"₦ 180,101",,,35:21.5
GE779HL1AXPWANAFAMZ,Three Large Bath Towel- White/Wine/Brown,https://www.jumia.com.ng/generic-three-large-bath-towel-whitewinebrown-64553887.html,"₦ 12,500",,,35:21.6
GE779HL144TSQNAFAMZ,"Wooden Mobile Wardrobe (L-205cm, B/W - 45cm, H-170cm)",https://www.jumia.com.ng/wooden-mobile-wardrobe-l-205cm-bw-45cm-h-170cm-generic-mpg307227.html,"₦ 29,500",,,35:21.7
GE779FD038HBKNAFAMZ,Wall Decor Clock Stickers 3D DIY Wall Clock,https://www.jumia.com.ng/3d-large-number-mirror-wall-clock-quartz-movement-hands-mechanism-generic-mpg1232921.html,"₦ 2,487","₦ 4,974",50%,35:21.9
GE779HL0AR9J6NAFAMZ,Rechargeable Electric Mosquito Killer- Bat-Swatter,https://www.jumia.com.ng/generic-rechargeable-electric-mosquito-killer-bat-swatter-62286081.html,"₦ 3,829",,,35:22.0
GE779FD0N840HNAFAMZ,Adjustable Microwave Shelf / Rack,https://www.jumia.com.ng/generic-adjustable-microwave-shelf-rack-71690093.html,"₦ 8,700",,,35:22.1
GE779HA11XNGXNAFAMZ,Rechargeable Portable Table Top Mini Fan With Led Light,https://www.jumia.com.ng/generic-rechargeable-portable-table-top-mini-fan-with-led-light-75851736.html,"₦ 8,500",,,35:22.3
AC833HL0GY2BGNAFAMZ,ActiveO Bedbug And Insect Killer With Diatomaceous Earth - 500g,https://www.jumia.com.ng/bedbug-and-insect-killer-with-diatomaceous-earth-500g-activeo-mpg1593957.html,"₦ 5,999","₦ 7,500",20%,35:22.4
GE779HA1WMY9MNAFAMZ,Bee Nest Silicone Ice Mold,https://www.jumia.com.ng/generic-bee-nest-silicone-ice-mold-103748251.html,"₦ 3,500","₦ 5,554",37%,35:22.5
GE779HL3479T8NAFAMZ,Electric Kettle 2.2L,https://www.jumia.com.ng/generic-electric-kettle-2.2l-100365488.html,"₦ 6,500","₦ 10,000",35%,35:22.7
GE779HL1LZCDDNAFAMZ,10pcs 3D Indoor Studio Decor Circles Wall Stickers,https://www.jumia.com.ng/generic-10pcs-3d-indoor-studio-decor-circles-wall-stickers-50178379.html,"₦ 4,274","₦ 10,800",60%,35:22.8
GE779HA2FH47DNAFAMZ,Pressing Iron Solar Energy 12volt. Dc Electric Dry Iron,https://www.jumia.com.ng/generic-pressing-iron-solar-energy-12volt.-dc-electric-dry-iron-139152964.html,"₦ 15,500",,,35:22.9
GE779HA0GRJSINAFAMZ,9 In1 Wet Basket Vegetables Fruits Slicer/Cutter/Drainer,https://www.jumia.com.ng/generic-9-in1-wet-basket-vegetables-fruits-slicercutterdrainer-81295182.html,"₦ 6,499","₦ 7,000",7%,35:30.7
GE779HA1K165JNAFAMZ,"Double-layer Stainless Steel Coffee Cup With Non-slip Cover, Insulated Travel Mug,Car Cup-510ML",https://www.jumia.com.ng/generic-double-layer-stainless-steel-coffee-cup-with-non-slip-cover-insulated-travel-mugcar-cup-510ml-72131149.html,"₦ 7,400","₦ 11,800",37%,35:30.9
CA277HL1GW3Z5NAFAMZ,Camry 100kg Electronic Digital Scale,https://www.jumia.com.ng/100kg-electronic-digital-scale-camry-mpg1579578.html,"₦ 27,000",,,35:31.0
HA992HA2KCQTHNAFAMZ,Haier Thermocool 80 Litres Double Door Refrigerator (HRF-80BEX) Silver,https://www.jumia.com.ng/haier-thermocool-80-litres-double-door-refrigerator-hrf-80bex-silver-110391155.html,"₦ 119,869",,,35:31.2
GE779FD0TJL0KNAFAMZ,7Layers Double Column Shoe Rack (space Of 42 Pairs),https://www.jumia.com.ng/generic-7layers-double-column-shoe-rack-space-of-42-pairs-46522694.html,"₦ 19,500","₦ 22,500",13%,35:31.4
GE779HA0OWIH8NAFAMZ,Large Electric 4 Slice Bread Toaster / Sandwich Maker,https://www.jumia.com.ng/generic-large-electric-4-slice-bread-toaster-sandwich-maker-42772814.html,"₦ 14,499","₦ 15,999",9%,35:31.6
GE779SN36M0WHNAFAMZ,30PCS Pencil Set Drawing Sketching Charcoal Pencil Art,https://www.jumia.com.ng/generic-30pcs-pencil-set-drawing-sketching-charcoal-pencil-art-152830529.html,"₦ 5,310","₦ 10,412",49%,35:31.7
GE779FD23S4VMNAFAMZ,DIY Wall Clock 3D Mirror Stickers Large Wall Clock Decor,https://www.jumia.com.ng/generic-diy-wall-clock-3d-mirror-stickers-large-wall-clock-decor-109838272.html,"₦ 2,690","₦ 3,708",27%,35:31.9
GE779HL14XROWNAFAMZ,High Quality Duvet +Bedsheet With Pillow Cases,https://www.jumia.com.ng/generic-high-quality-duvet-bedsheet-with-pillow-cases-67106786.html,"₦ 12,000 - ₦ 15,990",,,35:32.0
SO504HA17VA0BNAFAMZ,Sonik Electric Mosquito Insect Killer (16Watt),https://www.jumia.com.ng/sonik-electric-mosquito-insect-killer-16watt-59728637.html,"₦ 15,000",,,35:32.1
MA452HL0T3ATINAFAMZ,Master Chef Blender,https://www.jumia.com.ng/master-chef-blender-45826884.html,"₦ 13,999",,,35:32.3
GE779HA1D2V8GNAFAMZ,11Pcs/Set Silicone Cooking Utensils Spoons Non-stick,https://www.jumia.com.ng/generic-11pcsset-silicone-cooking-utensils-spoons-non-stick-67943428.html,"₦ 11,800","₦ 20,999",44%,35:32.4
GE779BN0N1J3KNAFAMZ,Large Dark Blue Towel,https://www.jumia.com.ng/generic-large-dark-blue-towel-67520783.html,"₦ 4,600",,,35:32.5
GE779IP005BHTNAFAMZ,60 Watts Soldering Iron,https://www.jumia.com.ng/generic-60-watts-soldering-iron-77184200.html,"₦ 1,980","₦ 4,000",51%,35:32.7
GE779HL1BFJ62NAFAMZ,Day And Night Window Blind - Black And White,https://www.jumia.com.ng/generic-day-and-night-window-blind-black-and-white-43666697.html,"₦ 9,000 - ₦ 32,000",,,35:32.8
GE779PB13AN6INAFAMZ,Wireless Automatic USB Rechargeable Water Pump Dispenser,https://www.jumia.com.ng/generic-wireless-automatic-usb-rechargeable-water-pump-dispenser-62610066.html,"₦ 4,600","₦ 6,200",26%,35:32.9
GE779HA0UW916NAFAMZ,Portable Rechargeable Cordless Powerful Car Vacuum Cleaner,https://www.jumia.com.ng/generic-portable-rechargeable-cordless-powerful-car-vacuum-cleaner-87139815.html,"₦ 15,490","₦ 19,900",22%,35:33.1
GE779FD0QHRK7NAFAMZ,Stick On Wall Clock DIY Large Modern Design Decal 3D,https://www.jumia.com.ng/generic-stick-on-wall-clock-diy-large-modern-design-decal-3d-78889444.html,"₦ 3,698","₦ 7,000",47%,35:33.2
SI905HL278H7QNAFAMZ,Panasonic 4.5L German Silver Crest Yam Pounder/food Processor,https://www.jumia.com.ng/panasonic-4.5l-german-silver-crest-yam-pounderfood-processor-122258033.html,"₦ 13,600","₦ 25,000",46%,35:33.3
SU799LB0LWW5QNAFAMZ,Sun King Pro 400 Super Bright Solar Light Emergency Lamp - Yellow,https://www.jumia.com.ng/sun-king-pro-400-super-bright-solar-light-emergency-lamp-yellow-60660863.html,"₦ 15,660","₦ 18,000",13%,35:33.5
GE779IP14YJ14NAFAMZ,Tools Box Kit Set With Electric Drill 13mm Machine,https://www.jumia.com.ng/generic-tools-box-kit-set-with-electric-drill-13mm-machine-80659786.html,"₦ 40,000",,,35:33.6
GE779FD0668PSNAFAMZ,Classy Digital Bathroom Weighing Scale,https://www.jumia.com.ng/generic-classy-digital-bathroom-weighing-scale-82986301.html,"₦ 5,300","₦ 5,900",10%,35:33.7
GE779TB1FMUUKNAFAMZ,Insulated Lunch Bag For Children And Adult,https://www.jumia.com.ng/generic-insulated-lunch-bag-for-children-and-adult-82862768.html,"₦ 5,000","₦ 8,000",38%,35:33.9
GE779FD0FUQB6NAFAMZ,Non Slip Rubber Coated Metal Hanger(10PCS) - Black,https://www.jumia.com.ng/generic-non-slip-rubber-coated-metal-hanger10pcs-black-81082662.html,"₦ 2,999","₦ 5,000",40%,35:34.0
LO624HL0N385DNAFAMZ,Lontor Handy Long Lasting Durable Rechargeable Lantern,https://www.jumia.com.ng/lontor-handy-long-lasting-durable-rechargeable-lantern-79618783.html,"₦ 6,800","₦ 7,400",8%,35:34.2
50431HL14GJ0HNAFAMZ,50G Yam Pounding Machine Pounder Mixer Blender Morsel Pound-PH,https://www.jumia.com.ng/yam-pounding-machine-pounder-mixer-blender-morsel-pound-50g-mpg1641970.html,"₦ 55,100","₦ 64,000",14%,35:34.3
GE779HL0AOY1ONAFAMZ,Face Towels - Pack Of 6,https://www.jumia.com.ng/generic-face-towels-pack-of-6-82006971.html,"₦ 3,500","₦ 5,000",30%,35:34.5
GE779HA1NLHFJNAFAMZ,Air USB Oil Diffuse Ultrasonic Cool Mist Humidifier/Purifier,https://www.jumia.com.ng/generic-air-usb-oil-diffuse-ultrasonic-cool-mist-humidifierpurifier-111799000.html,"₦ 8,000",,,35:34.6
GE779HL0BWA00NAFAMZ,Two Face Bread Toaster/machine,https://www.jumia.com.ng/two-face-bread-toastermachine-generic-mpg1670182.html,"₦ 7,999",,,35:34.7
GE779GP0COSP4NAFAMZ,30 LED Solar Light Wall Lamp PIR Motion Sensor Waterproof IP65 Outdoor Garden,https://www.jumia.com.ng/generic-30-led-solar-light-wall-lamp-pir-motion-sensor-waterproof-ip65-outdoor-garden-82321312.html,"₦ 4,520","₦ 5,200",13%,35:34.8
GE779HL0SSZIKNAFAMZ,Quality Bath Towels - Small,https://www.jumia.com.ng/generic-quality-bath-towels-small-44618384.html,"₦ 4,703","₦ 5,500",15%,35:35.0
GE779BN1H4FPDNAFAMZ,Unique Throw Pillows- 6 Pillows,https://www.jumia.com.ng/generic-unique-throw-pillows-6-pillows-52662298.html,"₦ 6,500","₦ 7,500",13%,35:35.1
GE779FD0LTC1SNAFAMZ,Shower Curtain Waterproof Mildew PEVA Curtain,https://www.jumia.com.ng/generic-shower-curtain-waterproof-mildew-peva-curtain-67504663.html,"₦ 5,200","₦ 8,999",42%,35:35.2
GE779FD1YNA5QNAFAMZ,Beautiful Quartz Wall Clock. 12Inch 30CM (Silent Movement),https://www.jumia.com.ng/generic-beautiful-quartz-wall-clock.-12inch-30cm-silent-movement-147395681.html,"₦ 8,000","₦ 8,900",10%,35:35.4
GE779EA0S1ZKDNAFAMZ,3 In 1 6 Inches 3 Light Mode Desktop Adjustable Ring Light.,https://www.jumia.com.ng/generic-3-in-1-6-inches-3-light-mode-desktop-adjustable-ring-light.-79912174.html,"₦ 5,699","₦ 7,890",28%,35:35.5
GE779LB0QT63ENAFAMZ,100LED Solar Powered Light 3Mode Sensor Outdoor Lamp,https://www.jumia.com.ng/generic-100led-solar-powered-light-3mode-sensor-outdoor-lamp-83903054.html,"₦ 2,600","₦ 5,340",51%,35:35.6
SQ217HA1CPDJ7NAFAMZ,SQ Professional 5 Set Diecast Non-Stick Stockpot-Made In The United Kingdom,https://www.jumia.com.ng/sq-professional-5-set-diecast-non-stick-stockpot-made-in-the-united-kingdom-70550818.html,"₦ 80,000","₦ 100,000",20%,35:35.8
GE779SK19LW7QNAFAMZ,Creative Sewing By Household Portable Electric Sewing,https://www.jumia.com.ng/generic-creative-sewing-by-household-portable-electric-sewing-64240667.html,"₦ 22,960","₦ 27,504",17%,35:35.9
GE779HL0ALQSPNAFAMZ,"Set-of-3 Towels ( Hand, Face & Bath Towel)- Purple",https://www.jumia.com.ng/generic-set-of-3-towels-hand-face-bath-towel-purple-56601871.html,"₦ 8,500","₦ 16,000",47%,35:36.1
GE779HL0S5K5FNAFAMZ,3D Peacock Wall Clock Home Decorations,https://www.jumia.com.ng/3d-peacock-wall-clock-home-decorations-generic-mpg308752.html,"₦ 11,500",,,35:36.2
DE168LU1Q0T26NAFAMZ,"DELL Essential Laptop Backpack Toploader, For Work, Office And Leisure",https://www.jumia.com.ng/dell-essential-laptop-backpack-toploader-for-work-office-and-leisure-145837140.html,"₦ 6,000","₦ 8,000",25%,35:36.3
SP894HL254OIFNAFAMZ,Spice Bedsheets Fur Duvet With Plain Bedsheet And 4pillowcases,https://www.jumia.com.ng/spice-bedsheets-fur-duvet-with-plain-bedsheet-and-4pillowcases-132884592.html,"₦ 24,999 - ₦ 28,999","₦ 25,000 - ₦ 35,000",17%,35:36.5
GE779HL1Q8OAGNAFAMZ,Wall Mounted 3 Layer Triangular Bathroom /Corridor Corner Rack Wall Storage Shelf,https://www.jumia.com.ng/generic-wall-mounted-3-layer-triangular-bathroom-corridor-corner-rack-wall-storage-shelf-102904540.html,"₦ 7,999",,,35:36.6
GE779HA33EA99NAFAMZ,Pressing Iron Solar Energy 12volt. Dc Electric Dry Iron,https://www.jumia.com.ng/generic-pressing-iron-solar-energy-12volt.-dc-electric-dry-iron-135830178.html,"₦ 15,500",,,35:36.7
GE779HL0RSTO6NAFAMZ,Inflatable World Globe Earth Teaching Geography Map,https://www.jumia.com.ng/generic-inflatable-world-globe-earth-teaching-geography-map-45449664.html,"₦ 4,900",,,35:36.8
GE779FD15IU41NAFAMZ,100pcs 3D Stars Glow In The Dark Wall Stickers Luminous,https://www.jumia.com.ng/generic-100pcs-3d-stars-glow-in-the-dark-wall-stickers-luminous-98034796.html,"₦ 2,200",,,35:36.9
GE779SN0R8115NAFAMZ,PVC Card Cutter (ID Card Cutter),https://www.jumia.com.ng/generic-pvc-card-cutter-id-card-cutter-71242754.html,"₦ 29,999",,,35:37.0
GE779HL2M2PI9NAFAMZ,2 Layers Minion Character Food Flask,https://www.jumia.com.ng/generic-2-layers-minion-character-food-flask-137201085.html,"₦ 5,800",,,35:37.1
DP532LB3A39ZNNAFAMZ,Dp Led Light DP 18W Portable Rechargeable LED Light,https://www.jumia.com.ng/dp-18w-portable-rechargeable-led-light-dp-led-light-mpg1621885.html,"₦ 3,490","₦ 6,000",42%,35:37.3
GE779LB0WBKWHNAFAMZ,5D SMART LED MUSIC BULB HOME DECOR,https://www.jumia.com.ng/generic-5d-smart-led-music-bulb-home-decor-71088245.html,"₦ 4,250","₦ 10,000",58%,35:37.4
GE779FD2VBHZ4NAFAMZ,Wall Clock Round Modern Simple Style Decor Clock,https://www.jumia.com.ng/generic-wall-clock-round-modern-simple-style-decor-clock-106963537.html,"₦ 6,000","₦ 12,000",50%,35:44.6
CO267FD1MM4HLNAFAMZ,"Constantino Exclusive Centre Coffee Table ( Lagos, Ogun Only)",https://www.jumia.com.ng/constantino-exclusive-centre-coffee-table-lagos-ogun-only-77994489.html,"₦ 49,000","₦ 53,000",8%,35:44.7
TW022SK1HIUFXNAFAMZ,Two Lion Sewing Machine (Manual),https://www.jumia.com.ng/two-lion-sewing-machine-manual-90989898.html,"₦ 93,000",,,35:44.9
GE779FD17UBFYNAFAMZ,"Rack, Cloth Hanger And Storage",https://www.jumia.com.ng/generic-rack-cloth-hanger-and-storage-89973637.html,"₦ 22,500","₦ 25,000",10%,35:45.1
GE779HL0OY4ACNAFAMZ,4-Piece Small100% Cotton Bath Towel - White,https://www.jumia.com.ng/4-piece-small100-cotton-bath-towel-white-generic-mpg1232649.html,"₦ 8,455","₦ 9,000",6%,35:45.2
KA722LB1F601KNAFAMZ,Kamisafe Rechargeable Very Bright Flourescent Table Lamp (Indoor And Outdoor Events ),https://www.jumia.com.ng/kamisafe-rechargeable-very-bright-flourescent-table-lamp-indoor-and-outdoor-events-80404958.html,"₦ 3,999","₦ 4,999",20%,35:45.4
KI079OT1E7VBZNAFAMZ,Kingyo Kingy Industrial Straight Sewing Machine,https://www.jumia.com.ng/kingyo-kingy-industrial-straight-sewing-machine-99974348.html,"₦ 198,000",,,35:45.5
GE779EA025OH9NAFAMZ,18 Inch Ring Light LED - RingLight Stand (extra -Large),https://www.jumia.com.ng/generic-18-inch-ring-light-led-ringlight-stand-extra-large-73242630.html,"₦ 27,549","₦ 75,000",63%,35:45.7
GE779FD0UTD07NAFAMZ,Ergonomic Mesh Headrest Chair,https://www.jumia.com.ng/generic-ergonomic-mesh-headrest-chair-95385715.html,"₦ 45,000",,,35:45.9
EX454HL0TGHVQNAFAMZ,Exotic Wallpapers Grey Cedar 3D Effect Wallpaper - 5.3 SQM (Each Roll),https://www.jumia.com.ng/grey-cedar-3d-effect-wallpaper-5.3-sqm-each-roll-exotic-wallpapers-mpg1217219.html,"₦ 5,699 - ₦ 55,550","₦ 10,000 - ₦ 60,000",43%,35:46.0
GE779HL0IOO94NAFAMZ,"Plate Rack ""16"" Stainless- 2 Layer Dish Drainer",https://www.jumia.com.ng/plate-rack-16-stainless-2-layer-dish-drainer-generic-mpg343925.html,"₦ 7,999",,,35:46.1
QA791HA1BPU0WNAFAMZ,Qasa 12 Inches Rechargeable Table Fan,https://www.jumia.com.ng/qasa-12-inches-rechargeable-table-fan-46274108.html,"₦ 21,980","₦ 32,000",31%,35:46.3
QU278HL0YB8Y0NAFAMZ,Quinix Water Purifier Filter And Dispenser - 28L+ Akaline PHTester,https://www.jumia.com.ng/quinix-water-purifier-filter-and-dispenser-28l-akaline-phtester-25713675.html,"₦ 29,500","₦ 35,000",16%,35:46.4
FA203SN35UHSYNAFAMZ,CHILDREN SCHOOL BAG BACKPACK,https://www.jumia.com.ng/fashion-children-school-bag-backpack-126391219.html,"₦ 7,999",,,35:46.5
GE779IP0FZJJSNAFAMZ,Pink Canopy 7 X 7 Mosquito Net,https://www.jumia.com.ng/generic-pink-canopy-7-x-7-mosquito-net-63525862.html,"₦ 16,799","₦ 16,999",1%,35:46.6
GO553HL0M149MNAFAMZ,Goldcrown Quality Electric Pressing Steam Iron,https://www.jumia.com.ng/goldcrown-quality-electric-pressing-steam-iron-83730073.html,"₦ 6,900","₦ 8,900",22%,35:46.8
